channel,video_id,video_title,publishedAt,search_query,comment,neg,neu,pos,compound
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,"I was gonna wondering how Lew managed to get the Apple Vision Pro early. 🤣
Anyway, I think most people don't have a spare $3,499 lying around, and even if you did there's far better things you can purchase with that amount of money.",0.061,0.793,0.146,0.5719
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,Bro come onnnnn... where's the video about S24 Ultra...this is like the 10th time I've come to your channel only to later disappoint myself that you still haven't uploaded it ☹️,0.075,0.8,0.125,0.211
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,21.8 million views but only 560 comments. Something isn't adding up,0.0,1.0,0.0,0.0
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,"Finally got to see you without that cap. Took me ages to get to😂😂😂
I love your Channel man.",0.118,0.559,0.323,0.9169
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,Love the fact that you guys always give to us straight. It never feels like there's any sort of bias. Refreshing every time.,0.132,0.657,0.211,0.5101
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,I can’t believe he got his hands on those so soon lmao these have been floating around for a while here,0.0,0.827,0.173,0.6344
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,4:47 that’s a Wii nunchuck,0.0,1.0,0.0,0.0
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,Almost passed out 😮 thinking that you were going to unbox the real thing this early 😅,0.0,0.898,0.102,0.3612
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,Looks and works very much like a £20 Lenovo Mirage I bought a few months back. Good for watching movies but that is about all.,0.0,0.857,0.143,0.429
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,Love this also will u he doing a unboxing of Samsung s24 ultra?,0.0,0.741,0.259,0.6369
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,"Mom can we get the Vision Pro? We have the Vision Pro at home….

—Vision Pro at home:",0.0,0.8,0.2,0.4588
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,Real prototype disguised as an android unit otherwise? Very impressive for a replica product… Where can we buy one from?,0.087,0.748,0.164,0.4316
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,Lew ! Find your excitement from before. I have followed you for many years. I miss your old reviews from 5 years ago,0.061,0.805,0.134,0.4389
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,Heavier than what Apple’s gonna build? That I don’t know…,0.0,1.0,0.0,0.0
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,Why you dont have the original one?,0.246,0.754,0.0,-0.2411
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,Projectors are obsolete now that we wear screens on our face.,0.18,0.82,0.0,-0.296
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,Still buying views I see,0.0,1.0,0.0,0.0
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,"The problem with glasses like this is that they release it and then not updated it or make improvements further than version 1.0. Some of these could have been really good if they did. 

Of course, not as good as the $3K+ devices but good enough to be used as cheap alternatives.",0.06,0.781,0.159,0.6997
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,bro has editors and still can't bother to include section titles at his big channel age,0.0,0.88,0.12,0.2584
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,"I like the Meta Quest lobby instead. Love the beach scene and  that you can feel the ""breeze"" or wind with some interactions.",0.0,0.719,0.281,0.7783
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,10:20 Me right now realizing this video isn’t an early unboxing of the real Apple Vision Pro ☹️,0.112,0.794,0.093,-0.1027
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,8:55 derp face 😂,0.162,0.513,0.325,0.4404
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,I wonder when you'll review a real Vision Pro?,0.0,0.8,0.2,0.25
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,8:55 LOL!!!!!!!!!!!!!!!!!!!,0.0,0.175,0.825,0.6909
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,"He said at beginning…”resembles” don’t forget. 
But it’s nice to see it’s just not some people waiting for it..but companies too!",0.059,0.777,0.163,0.5487
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,It's things like these that give Android a bad reputation.,0.25,0.571,0.179,-0.25
Unbox Therapy,pE0-TeChSy0,Apple Vision Pro w/ Android?,2024-01-16T17:15:02Z,Apple vision pro review,Finally an unboxing. Do more,0.0,1.0,0.0,0.0
AppleInsider,Nqc25NOoHGU,Vision Pro has an all-new Guest Mode!,2025-04-02T20:30:07Z,Apple vision pro,Vision Pro is getting good!,0.0,0.366,0.634,0.636
AppleInsider,Nqc25NOoHGU,Vision Pro has an all-new Guest Mode!,2025-04-02T20:30:07Z,Apple vision pro,"We got one for work and someone logged on with their personal account, it synced all there photos and I could not log them off.  Finally when the came back from holiday they logged off, but there photos were all synced to the AVP.
Nothing too dodgy on there, but worrying on a shared headset.
I need to look into the guest mode, But don’t want to lock it down for anyone.
I guess there is compromise to how we plan to use it in work.
One main User and guests, or open access.

 It is better than quest visual quality, but the quest link to steam, and pc is more useful than locked in apple apps.
Hopefully more apps for pc linking will come out in July.",0.022,0.838,0.14,0.9431
AppleInsider,Nqc25NOoHGU,Vision Pro has an all-new Guest Mode!,2025-04-02T20:30:07Z,Apple vision pro,Had mine since they came out. would not trade it for ice water in hell,0.247,0.753,0.0,-0.6808
AppleInsider,Nqc25NOoHGU,Vision Pro has an all-new Guest Mode!,2025-04-02T20:30:07Z,Apple vision pro,"Yes, sir. I use mine daily.",0.0,0.649,0.351,0.4019
AppleInsider,Nqc25NOoHGU,Vision Pro has an all-new Guest Mode!,2025-04-02T20:30:07Z,Apple vision pro,Something is up with the audio. It sounds like the mic is far or something?,0.0,0.848,0.152,0.3612
AppleInsider,Nqc25NOoHGU,Vision Pro has an all-new Guest Mode!,2025-04-02T20:30:07Z,Apple vision pro,Audio is left ear only bro,0.0,1.0,0.0,0.0
AppleInsider,Nqc25NOoHGU,Vision Pro has an all-new Guest Mode!,2025-04-02T20:30:07Z,Apple vision pro,Most useless gadget ever,0.508,0.492,0.0,-0.4754
AppleInsider,uPbPGGXHzbg,Here’s what you NEED to know about ordering Apple Vision Pro! #VisionPro #Apple #tech,2024-01-19T15:57:39Z,Apple vision pro,I’m definitely getting one! Which storage size would you recommend?,0.0,0.593,0.407,0.6696
AppleInsider,uPbPGGXHzbg,Here’s what you NEED to know about ordering Apple Vision Pro! #VisionPro #Apple #tech,2024-01-19T15:57:39Z,Apple vision pro,Out of my league.  Thanks for sharing.,0.0,0.467,0.533,0.6908
AppleInsider,uPbPGGXHzbg,Here’s what you NEED to know about ordering Apple Vision Pro! #VisionPro #Apple #tech,2024-01-19T15:57:39Z,Apple vision pro,On me they lost me at 3000 like what,0.195,0.593,0.212,0.0516
AppleInsider,uPbPGGXHzbg,Here’s what you NEED to know about ordering Apple Vision Pro! #VisionPro #Apple #tech,2024-01-19T15:57:39Z,Apple vision pro,What's FOMO?,0.0,1.0,0.0,0.0
AppleInsider,uPbPGGXHzbg,Here’s what you NEED to know about ordering Apple Vision Pro! #VisionPro #Apple #tech,2024-01-19T15:57:39Z,Apple vision pro,"This is only for the rich people, I’ll definitely pass.",0.0,0.559,0.441,0.743
AppleInsider,uPbPGGXHzbg,Here’s what you NEED to know about ordering Apple Vision Pro! #VisionPro #Apple #tech,2024-01-19T15:57:39Z,Apple vision pro,"First of all why would you buy that when the meta quest 2 exists
Hell getting apple care is as expensive as an mega quest 3",0.145,0.755,0.101,-0.34
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"I purchased my AVP about a week after the release. I use this exclusively for watching movies on planes. The experience is amazing. I take it with me whenever i travel just for movies, wow. There is nothing like it. It is actually the best movie watching experience I’ve had and makes those long plane flights very comfortable.",0.03,0.752,0.218,0.9358
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,I think what's so awesome is the fact that the meta headsets and apple headsets feed off each other. Each company takes the best things for the others designs and incorporates it into their own devices. This is good for the industry as a whole.,0.0,0.773,0.227,0.9237
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,Bought mine yesterday. Thank for the videos on it this past few months.,0.0,0.828,0.172,0.3612
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"Just picked one up for $2000 cash. I think this is the right price for this headset, as it stands today. At $3500 retail? No way. 46% off discount? *Now you’re talking!*",0.084,0.916,0.0,-0.4314
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,I think my favorite environment is white sands at night. The sunset is just so perfect for relaxing! I really hope they keep adding new environments every year. Even if it’s just one every OS update.,0.0,0.685,0.315,0.9402
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,Imagine gaming with this! 🎮,0.0,1.0,0.0,0.0
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"Personally, I watch a lot of video on my AVP.  For that, I always watch on the moon at night which gives me good contrast...it's like a drive-in theater on the moon...suspended above a big crater.  I use the AVP daily but will continue to feel cheated and betrayed until it includes Home Sharing sos that I have access to my 20 years of media...both audio and video.",0.124,0.784,0.092,-0.6757
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"idk why but 1:18 the way you say ""and you'll enter jiggle mode!"" makes me chuckle, sounds really friendly 😆",0.038,0.572,0.389,0.9193
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"I hope when using my Vision Pro as a monitor for my mac, I can finally get the audio to play through the vision pro. Havent tried it lately, but it wasnt great having the audio still playing from the mac. Maybe there was a mistake on my end though, an option or setting I missed.",0.154,0.714,0.132,-0.6695
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,I remember when “Minority Report” came out thinking wow soo cool. 20+ yrs later it’s a reality.,0.0,0.711,0.289,0.7269
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,I might repurchase just to give that spatial photos feature a chance. I wanna do it to so many older photos and see how it feels.,0.0,0.926,0.074,0.25
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,I still wish they'd release the App Store in way more countries that already support the AppStores for iOS and macOS. idk what goes into releasing the device in some countries each year but people should be able to import these devices and be able to use em to their upmost potential. I for once got one from the US and have been jumping through hoops te get apps and features going.,0.016,0.934,0.05,0.3612
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,I cant w8 for Vision3 when its finally mostly ironed out and (semi-) affordable!!,0.0,1.0,0.0,0.0
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,WebXr is beyond exciting !,0.0,0.534,0.466,0.5411
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,When will google chrome run on the Vision Pro??,0.0,0.772,0.228,0.3313
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,I hope they release something like the Lidar Scanning feature on Vision Pro asap. It would be so great to scan everything with this thing.,0.0,0.624,0.376,0.9125
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,you can shoot spatial videos on the 15 pro,0.231,0.769,0.0,-0.34
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"- I can imagine air traffic controllers and the military will find the Apple Vision Pro useful to show many screens simultaneously that are 150-400 inches each...that's a lot of information.
- Current F16 figher helmets are $400k each with just a HUD, whereas the AVP could be incorporated into a helmet for far less than $400k.
- Infantry soldiers wearing a helmet with the AVP.
- AVP's passthrough is 120 degrees which allow real world interaction with the firearm, target, throwing/catching.
- I want to get the Apple Vision Pro, it's not that expensive compared to a great home theater, and people don't realize that it's got eye tracking (no mouse cursor), an 8k screen, many many 300 in screens, 3D camera, spatial audio speakers, creates an Imax or the biggest commercial theater screen size even when you're sitting in a tight coach airline seat.
- the eye tracking (replaced a cursor) us a game changer.
- way easier to develop than Facebook Quest.
- AVP is not constrained to a box game model like the Quest, instead the AVP world model is infinite.
- air traffic controllers can see the perspective of a commercial plane pilot landing.
- The AVP's many many virtual 150in-300in screens can replace a commercial airline cockpit's many physical screens, and that physical space can hold more important physical equipments.",0.0,0.896,0.104,0.9637
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,I wish they left the gaze up future to pull apps up. Cuz looking at my hand it more work.,0.0,0.753,0.247,0.7096
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,Why does this guy sound like he’s presenting in an apple keynote lol,0.0,0.675,0.325,0.6486
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"3:14 I use loop and band to create my own comfort band, for $2",0.0,0.723,0.277,0.5574
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"so what you been doing with your vision pro, there is a curly hair on the button.",0.0,0.889,0.111,0.25
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,The anapro is too low for my head. How are you getting it to fit,0.119,0.739,0.142,0.1027
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"Until they fully embrace gaming for this thing, I'm not all that interested. And I so badly wanted to love this thing.",0.201,0.58,0.219,0.139
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"I was impressed with the demo. But this is a silo’d experience without the ability  to share those experience with other people without violating your own perinatal sense of ownership on such an aspirational piece of tech. Expensive MacBooks while seemingly pricey, at least can be used to connect to monitors and for genuine productivity tasks for the user to share his work with others.  Visio pro eliminates a lot of the chest pounding bragging rights of being a user,",0.027,0.844,0.129,0.8394
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,How many of you cleaned the screen for the hair in minute 1:57,0.0,1.0,0.0,0.0
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,Would you buy the 256 or 512?,0.0,1.0,0.0,0.0
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"Dropping the price to $1,499 would just barely make it worth it.  Barely.  Lol.",0.0,0.743,0.257,0.4842
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,I thought it was already worth it but am not that impressed with the updates.,0.187,0.731,0.082,-0.4369
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,I’d love one. But I love to eat and pay the mortgage more.,0.08,0.5,0.42,0.8316
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,I wish it was actually affordable,0.0,0.649,0.351,0.4019
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,Meta Quest 3 is hands down the far more value-for-buck.,0.0,1.0,0.0,0.0
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"For those whining about the price, the product obviously isn’t meant for you. You can’t call it a fail because Apple isn’t selling a lot of units, because that was never the intent in the first place. It’s for diehard Apple enthusiasts who want to be an early adopter.",0.1,0.832,0.068,-0.4019
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"Top of my wishlist would be an alternative selection gesture — an alternative to the thumb-index-finger pinch.  Not suggesting that the pinch is difficult to do, but exactly the opposite:  It’s too easy to do unintentionally/unknowingly do!  

I’ve seen a lot of cases where I’m trying like crazy to select something, and it just won’t select.  Why?  Because, unbeknownst to me, my _other hand_ has fallen into my lap with my forefinger touching my thumb!  Yes, I know we can limit pinches to one hand, but if you do so, you can no longer size things with a two-handed pinch.  Plus, I still sometimes inadvertently pinch with the one hand.

An alternative gesture thumb-to-second finger would be very helpful.",0.074,0.725,0.201,0.9673
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,What band is that on top?!,0.0,0.705,0.295,0.2714
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"Still no KILLER MUST HAVE use case for the Vision Pro. It would be great for some must have 3 D Immersive Fantasy RPG like Diablo where you would actually be in the game not watching from above. They missed a huge opportunity with the OS. They made it 2D. This is a 3D immersive device, and the icons, folders, control panel etc are all 2D flat representations. Until they actaully make a immersive world this is just a 2D device emulating 3D.",0.023,0.791,0.186,0.94
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,Hello sir can I ask you something about Mac book pro m3 ..this is my question why my MacBook if I enter entire full screen.then my wallpaper is moving to the left if I select entire screen I want here to stay fucos in center not moving is annoying,0.0,0.93,0.07,0.3732
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,It’ll be WORTH it when it’s about $1000,0.0,0.727,0.273,0.3885
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,This update ruined the cinema/theater mode.,0.383,0.617,0.0,-0.4767
AppleInsider,H286gcdUaR8,Does visionOS 2 Make Vision Pro WORTH It?!,2024-06-18T18:45:36Z,Apple vision pro,"Easy, slow down, these are the steps on every device Apple ever made, it’s called marketing not innovation",0.104,0.759,0.138,0.1818
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"did better than I thought it would. my thoughts were shipping times would slip into march/April around 30 minutes in. took less than half that time. I managed to snag a 1 tb model for a February 2nd delivery date. I feel like those who were dead set on getting one, setting an alarm and all got theirs and those who were on the fence naturally held off in order to try it in stores. nonetheless the fact that a gen 1 apple product (essentially a dev kit) with minimal marketing and an insanely high price tag sold out that fast is a good sign for the future of the headset.",0.055,0.876,0.069,0.1531
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,$200 case. $200 battery. $50 clip. $3800 headset. $500 apple care. 😂😂😂😂😂😂,0.174,0.428,0.398,0.9618
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"That 280 million is just for 15 minutes. Think about what those numbers will be at the end of year! It’s so funny. This is just like the iPad and Apple Watch launch. I swear every new product launch, everyone ask what is this for and then say it will flop. A year later, they’re looking stupid!",0.115,0.79,0.095,0.2084
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,It's a Developers Kit pretty much. Thats why it's priced at $3500. They need developers to create apps for it. The 2nd Gen is where it will truly launch.,0.0,0.76,0.24,0.802
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,Cannot see it in Australia on the App or Store so I assume it only launched in US?,0.0,0.919,0.081,0.128
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,Reminds me of a lot of the $1200 Google glass,0.0,1.0,0.0,0.0
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"It's a success...
For the scalpers by just looking on eBay.",0.0,0.73,0.27,0.5719
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"The killer feature this device needs is virtual, shared meeting rooms and environments. Once that's available, this will take off for large organizations with widely-distributed remote teams.",0.136,0.789,0.076,-0.4404
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"I would say they did not sell 80,000 of them, they do this, so YouTube influencers will make videos they’re sold out like everybody wants them. The average consumer is not going to spend $3500. Imao",0.0,0.933,0.067,0.3612
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"Apparently, you could hear Meta, Google, Qualcomm, and Samsung all gulp when Apple’s $3,500 Vision Pro sold out in just 15 minutes! This again just proves that Apple users don’t speak broke. And with more stock being available later in the year and in more countries, it's safe to say this is about to be a huge success for Apple.  💰😁",0.036,0.779,0.185,0.8923
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,Pfft I was going to order one but over 4K and not much support. I have a Ipad Pro 12.9 that I feel like is a total waste of money. I have a Vision Pro in my cart and it says I can still get it 2-2-2024 if I want to order so I do not think they have sold out.,0.1,0.797,0.103,-0.2087
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,Failure?  Time will tell but I am definitely not interested. Figure my phone and iPad are enough.,0.223,0.62,0.157,-0.1248
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,Can't wait for 2/2/24!  Thats  when I will launch my AVP Facial skincare products!,0.0,1.0,0.0,0.0
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"If you can afford 200 dollars for 256GB extra, pay 400 for 1TB.",0.104,0.896,0.0,-0.1027
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,I will have fun linking to my MacBook and  multitasking vision os apps,0.0,0.675,0.325,0.6486
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"I like your channel, but you took 5 minutes and 14 seconds to answer the question, “Was Apple Vision Pro Launch a Failure?”.  Very frustrating.  Tell us up front, then tell us why.",0.111,0.778,0.11,-0.2592
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"i want a slimmer, minimalist version of this where it's only a hi-res private screen. where the CPU guts, etc is on iPhone.",0.0,0.944,0.056,0.0772
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"I think it will be a hit, next year with 2nd gen",0.0,1.0,0.0,0.0
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,Well I just ordered one,0.0,0.656,0.344,0.2732
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,Really pathetic clickbait title. But worked on me. Lol,0.189,0.53,0.28,0.2967
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"Vision Pro feels like a computing device with a potentially immersive user interface, but currently no real killer apps that are going make this a must have product that everybody wants to buy, other than Apple fans. The most interesting use cases presented by Apple at their Vision Pro event were media consumption, gaming, and a Mac OS user interface. My concern is this will end up like the iPad Pro, fantastic hardware crippled by its walled garden OS with mostly mediocre smart phone style apps and an overpriced Mac OS computer accessory. Time will tell, but as its Apple, I am not hopeful, as their focus will be making lots of money over customer experience.",0.046,0.766,0.189,0.9625
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"AVP’s metrics for success are different since the device is high cost in what is functionally a recession. Also, people seem to conveniently forget that’s it literally only available in the US. It’s not worldwide like other product releases. At least for right now. So it’s 80k US UNITS, not worldwide units",0.116,0.82,0.063,-0.2755
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,"You're too good for click-bait titles. Shame. It will sell like hotcakes. Pure speculation at the very best, on your part.",0.103,0.567,0.33,0.7778
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,Apple is a luxury/fashion product if you can afford it enjoy if not complain about everything until the consumer version comes out.,0.0,0.79,0.21,0.6497
AppleInsider,ENrEKcmjyBQ,I Tried Apple Vision Pro and Here&#39;s What Happened,2024-01-19T19:22:44Z,apple vr headset,It has to be a success because the vr has max out,0.0,0.748,0.252,0.5719
