channel,video_id,video_title,publishedAt,comment,neg,neu,pos,compound
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Anyone here June to July of 2025?,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,"Je l'adore, impressionnant 
Je donnerais 5 *
C'est la 1 ère fois où je suis littéralement subjugué 
Je n'ai jamais un autre appareil avec autant de capacité, possibilité, découverte 
Ok c'est un budget 
Mais je me souviens des premiers téléviseurs 16/9 ème et les prix c'était 30 000 Frs donc environ 5000 €  en 1990 pour juste avoir le format 16/9 ème 
Là le vision Pro, j'ai un écran de cinéma jusqu'à 30 mètres de long plus qu'au cinéma 🙏💕",0.0,0.904,0.096,0.8176
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,So this is the device we see in black mirrors series 😮,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Too pricey,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,I watch you on YouTube kids,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Cant i find something like the advanced and immersive apple vision pro but with the gaming versatility of the quest 3?,0.0,0.791,0.209,0.4118
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,"Can you?
Give me the apple vision pro",0.0,0.778,0.222,0.25
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,I call it a face hugger.,0.0,0.658,0.342,0.3818
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Quest better. Apple a scam,0.385,0.312,0.302,-0.2023
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,The fact it comes with a wall brick is actually crazy,0.194,0.806,0.0,-0.34
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,This thing came and went like a fart in the wind,0.0,0.8,0.2,0.3612
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,I found them heavy that’s the only issue I have with them,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,I can't wait to have the Apple Vision Pro,0.0,0.8,0.2,0.25
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,I toothpick only 99.99,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,me when im poor: i think it's 100^400^000^500$ ima be 7 soon,0.22,0.78,0.0,-0.4767
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Can I please have the apple Vision Pro? That’s my dream Apple Vision Pro I want it for my rest of my life.,0.0,0.652,0.348,0.765
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Step into VR and master the art of fruit slicing with Apple Vision Pro. Don’t miss the action! 🍍,0.077,0.814,0.11,0.1759
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,"""how do i look""
As black as ever!",0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,This is the End of Apple's Spatial Computing,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Need to be better,0.0,0.508,0.492,0.4404
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Hey Markus I’m dammm sure ur not gonna read this comment 😢just wanna tell u that I want that vision glass . If this comment gets 10 like then u have to send me that Vision Pro glasses ❤,0.06,0.661,0.278,0.8481
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Thsi,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Can’t wait for the iRobot 💀,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Gastar tanto dinero pir esa mugrera,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,You forgot to mention that it’s MADE IN CHINA 🇨🇳!,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,I cannot believe that anyone bought this,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,The world’s gone mad!,0.538,0.462,0.0,-0.5411
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,"Three. And. A. Half. Thousand. Dollars!!!
For a brick of an ar-vr headset that rates 5/10 on WIRED...
I guess it's a thing for them ""I love everything from Apple"" people.",0.0,0.855,0.145,0.7249
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Apple virtual boy.,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Well I like my quest 3 and so I’m definitely going get get this. Just freak out a bit when my kids get their Cheeto fingers on it. 😅😅,0.064,0.66,0.277,0.8261
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,"“Beginning of Apple’s arrival to spacial computing”

Funny how it was also their leaving.",0.0,0.818,0.182,0.4404
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Gonna be hilarious watching people run out of battery in public and not know what to do.,0.0,0.856,0.144,0.4019
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,This is what a waste of money looks like.,0.228,0.569,0.203,-0.0772
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,I wish I was an Apple user,0.0,0.69,0.31,0.4019
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,"Can't wait for iPants, iChair and iToilet....😂",0.121,0.637,0.242,0.4404
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,*This is the beginning of a refund*,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,You can tell its a 1st gen product because they actually a charger and accesories.,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,One thing world needs to learn from Apple is how to package anything so well ❤ rest is quality looks,0.0,0.725,0.275,0.8023
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,And they just announced that they’re discontinuing it 😢,0.256,0.744,0.0,-0.4767
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Who buys these things,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,I think Apple sold 4 items of this product 3 of them returned,0.0,1.0,0.0,0.0
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,I am waiting for a cheaper version. Better a competitor to Meta’s  Ray-Ban Orion glasses.,0.0,0.828,0.172,0.4404
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Free Palestine.,0.0,0.233,0.767,0.5106
Marques Brownlee,4MbshUkkA38,$3500 Apple Vision Pro: What Comes in the Box!,2024-01-30T15:10:21Z,Nobody cares,0.0,0.25,0.75,0.4588
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Can the price be bendable.,0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Did you actually saw something inside that costly swimming gogles,0.135,0.865,0.0,-0.1027
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Bro it gave me gummy bear commercial,0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,👇every body in 2025,0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,"The 1tb is not 39,000 with tax and the caring case and the extra battery so expensive",0.0,0.833,0.167,0.4939
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,I thing Apple is ripping you off with that $20 polishing cloth,0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,This was like the first iPhone packaging. In a few years it will only come with the pamplet.,0.0,0.872,0.128,0.3612
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,"It's pronounced ""Tseyss""",0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Apple Vision Pro was a failure lol,0.273,0.331,0.397,0.128
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,I love watching things I’m never gonna buy,0.0,0.625,0.375,0.6369
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Great Video I'll!! Wow Can't Wait For More Data!!,0.0,0.436,0.564,0.877
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Apple should make that Machine from Elysium that heals injuries and cures cancers. With the touch of a button. Imagine that tech,0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,im from 2032...Yo wtf yall used these giant batteries?? lol i could use this for my floor...I have the Apple vision not the pro...and it is 1000x better than this junk. First gen stuff is always bad. Id rather wear the meta 3 ...atleast it used its own battery. cant imagine anyone wearing this outdoors lol.,0.107,0.734,0.159,0.3736
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,I will be happy to see your video,0.0,0.654,0.346,0.5719
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,200 bux for a god damn tiny pouch,0.25,0.556,0.194,-0.1531
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Bro i love your videos and it incrigd me to save my money for 7years to get something good and this why I’m at apple,0.0,0.681,0.319,0.8834
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,When I hear him say thejerryrigeverything knife I thought it was going to end badly 😂,0.194,0.659,0.147,-0.0516
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Im too poor to understand any of this,0.307,0.693,0.0,-0.4767
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Honestly just buy an ipad,0.0,0.571,0.429,0.4588
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,So satisfying 😌,0.0,0.245,0.755,0.7328
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,When I turn nine I will buy it,0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Can I have the Apple Vision Pro,0.0,0.75,0.25,0.25
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,I would totally want this if they made a regular version and no pro.,0.139,0.76,0.101,-0.1548
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,"For $3,500 I think they should have at least included the travel case without charging an additional $200.",0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,"I had a demo with this today, it was insane!",0.249,0.751,0.0,-0.4574
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,imagine traveling back in time to the 1800s with one of these,0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,"It is 4000€ in Germany btw 💀🤡 , better off buying two used cars 😂😂😂💯",0.124,0.565,0.311,0.891
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Send me one,0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,ain’t no one buying this shitty scam,0.717,0.283,0.0,-0.8793
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,"""The front of it is glass"" yeah, you'd think so, wouldn't you? Jerry Rig Everything has disproved that one.",0.0,0.826,0.174,0.3757
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,I love the smell of new stuff. Especially metallic stuff like these. Idk theres something about it that really makes me feel good.,0.046,0.628,0.326,0.8578
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Nice,0.0,0.0,1.0,0.4215
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,❤❤❤,0.0,0.192,0.808,0.9274
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,I would love to buy one,0.0,0.543,0.457,0.6369
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,"полюбил я эту сферу, нормально получается поднимать по таким связкам, приватки дают тоже",0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,"If I get 10,000 likes you think marques would give me a apple
Vision Pro",0.0,0.73,0.27,0.5859
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,"The front is ""laminated"" glass meaning its plastic on top and scratches SUPER easy the lens also scratch super easy.",0.0,0.482,0.518,0.9445
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,notice marques even dressed in the color scheme of vision pro. detailssss in his making of videos.,0.0,0.889,0.111,0.25
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Fun fact you can double tap the comment to like it,0.0,0.608,0.392,0.7003
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,"13:33
“Activated carbon deodorizer. Do not eat.”
*proceeds to yeet the hell out of the pack*",0.235,0.765,0.0,-0.6808
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Buying an Apple Vision Pro is better than buying a 100 inch oled Tv. I hope apple find a way for two people to watch one movie together.,0.0,0.762,0.238,0.7783
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,This is my dream tool 😭,0.279,0.541,0.18,-0.2732
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,It’s just a 3500 dollar piece of garbage!,0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Stickers.,0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,1TB is overkill,0.0,1.0,0.0,0.0
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,I ain't even realize apple vision pro is out,0.0,0.8,0.2,0.25
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Thank You 18:55,0.0,0.444,0.556,0.3612
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,"i actually watch movies with my quest 2, i can only imagine what its like watching them on this",0.0,0.878,0.122,0.3612
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Jacob R Playing WBNEXUS & WBVITA & WBHOMECONSOLE for BEFORE THE WARNER BROTHERS ACCOUNT IS GONE FOREVER on 2026! 😢Uploaded on September 25 2025,0.12,0.816,0.064,-0.3802
Marques Brownlee,SaneSRqePVY,Apple Vision Pro Unboxing!,2024-01-30T14:00:32Z,Jacob R Playing Xbox 360 for BEFORE THE XBOX LIVE IS GONE FOREVER on 2025! 😢Uploaded on August 4 2024,0.14,0.785,0.074,-0.3802
AppleInsider,00nqllaEG6I,"Developer betas, Apple Intelligence, and a lighter Apple Vision Pro on the AppleInsider Podcast",2025-07-11T09:02:20Z,Horrible volume how do you not notice this before you post this online? Good Lord,0.18,0.67,0.149,-0.1531
AppleInsider,00nqllaEG6I,"Developer betas, Apple Intelligence, and a lighter Apple Vision Pro on the AppleInsider Podcast",2025-07-11T09:02:20Z,Please improve the audio for next time 😅,0.0,0.51,0.49,0.7717
AppleInsider,00nqllaEG6I,"Developer betas, Apple Intelligence, and a lighter Apple Vision Pro on the AppleInsider Podcast",2025-07-11T09:02:20Z,Low volume! Please remake for better understanding!,0.177,0.337,0.487,0.5696
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"Thanks to ESR for sponsoring this video!
Shop ESR Flip Magnetic Case (Pencil Holder): https://amzn.to/4h5QHJy
Shop ESR Rebound Magnetic Keyboard Case:  https://amzn.to/4hdOvzG
Shop ESR Geo Digital Pencil:https://amzn.to/4h509N9",0.0,0.891,0.109,0.4926
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Whoever did audio for this video needs to get fired. sounds like you're talking throgh a pillow,0.171,0.711,0.118,-0.2732
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Video is so quiet,0.0,1.0,0.0,0.0
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,can't spell apple inteligence without Intel lol,0.28,0.72,0.0,-0.3252
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Seriously? All the things you show are 2D. You're wearing a 3D display to work in 2D apps?,0.108,0.892,0.0,-0.264
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,I still remember twhen the Apple Watch first came out and people called it a failure.  Then it wasn't.  I'm not saying the Vision Pro will become product of the year but it was a chance.  I still have yet to give it a shot but the more videos I see; the more I want one..... if I could afford it.,0.054,0.878,0.067,0.2138
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,👎,0.0,1.0,0.0,0.0
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"Im using every single day for work, best thing ever",0.0,0.682,0.318,0.6369
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Du bist ja lustig - VisionOS 2.5 ist raus und du berichtest über 2.4…. 😂,0.084,0.749,0.167,0.4404
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"I Love my VisionPro🥽. Since my business is mobile, I have a massive screen while I’m on go for work. Almost every business executive that I talk to, once they see how I use it,  either they immediately order one, or they say that they’re going to buy one. but what everyone says when they see me use it, is “I didn’t know you could do all of that”.  Is amazing how we live in a society where information is readily available yet people still can’t get right answers because everyone has a voice, everyone has a microphone, but not everyone is honest and knowledgeable.",0.031,0.901,0.068,0.6425
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,It’s still just an iPad when you’re wearing a MacBook on your face,0.0,1.0,0.0,0.0
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"The problem with the VP is not really the hardware other than people would like a lighter device. It’s the price. The Pro will never be the mass market device. It will be the Vision Air or whatever they call it. The other issue is that so many tech outlets keep talking as if they are discontinuing the device which is not true at all! They’ve been steadily refining the software and I think this WWDC, they will unleash so much more content along with games and PSVR support!",0.052,0.868,0.08,0.4122
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Overpriced and not even made in usa !!!!,0.0,1.0,0.0,0.0
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,The audio is terrible.  I barely understand him.,0.307,0.693,0.0,-0.4767
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"Waiting for a 2nd gen, mid-tier version that costs 2k and has an integrated battery, plastic finish to reduce cost and weight. That would have my interest.",0.0,0.897,0.103,0.4588
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"I recent bought an Apple Vision Pro… I feel like this device is a glimpse into the future of computing, and at the same time, it is a gateway into the past. I say that because of the ability to turn 2d images into 3d spatial images, loved ones who are gone appear as if they are there with you. I can’t say enough about this device.",0.0,0.855,0.145,0.8658
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"Day one owner here and aside from the friction of putting it on and the heft, I do find it still absolutely amazing. I love how Apple keeps improving the software. It is a test bed for the future.",0.0,0.76,0.24,0.9073
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Man I just want more environments 🤨,0.0,0.874,0.126,0.0772
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"können wir uns nicht mehr leisten, 20 % Steuern.... Greetings from EU",0.0,0.797,0.203,0.4215
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,No software update in the world will make the Apple Vision Pro better. It's too heavy. The cable sucks. The ecosystem sucks for the vast majority of the people on this planet. You get a way better PCVR-headset for half the price.,0.141,0.706,0.153,0.1531
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Amazing innovation.,0.0,0.0,1.0,0.7506
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"That new guest mode is more or less what I’ve been waiting for. Not as great as having different accounts, but a big step forward.",0.082,0.918,0.0,-0.284
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,I love my Vision Pro,0.0,0.326,0.674,0.7351
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"great vid. I love my AVP and am really excited to check out these updates. I know the thing costs a fortune, but honestly, it's been worth it to me. Once I got a proper headstrap for the weight (I went for the Anapro) this became a device I use daily. I use if for music production. But also for just watching content. I actually dislike watching content on anything else now, unless I am watching with my wife of course. Generally though, I am always reaching first for the AVP to watch something. It is just the best device to consume content, for me.",0.028,0.797,0.175,0.9513
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Kann auch das Mac Book spiegeln?,0.0,1.0,0.0,0.0
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"5:51 To clarify: that app doesn’t just appear on your phone. 
You have to download it.",0.0,1.0,0.0,0.0
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"I like Spatial Gallery but it’s odd how people seem for each other for it like there haven’t been similar, far more robust apps from third parties over the past year. 
They’re great. 

I’m not sure why people are so enthused that Apple, specifically, has an app, now.",0.079,0.585,0.337,0.962
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,I can’t help but feel that image playground and Genmoji are completely useless.,0.244,0.647,0.109,-0.5089
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"$3500 plus tax, what kid is going to buy this 👎🏼 Lolly gagging do nothing idiots who are out $3500+ 

I wouldn’t buy this thing if it was $350. Maybe $35 and give it away, because I would never use it!",0.0,1.0,0.0,0.0
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"Thank you,",0.0,0.286,0.714,0.3612
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,"I love my AVP! Use it every day and despite lacking the number of apps available on the Quest, it’s still wins for me.  The quality of image just can’t be beat.  If better and more apps come along, great but it does exactly what I need and wanted for so even if we never get more apps, I’m still happy with my purchase.",0.015,0.785,0.2,0.9285
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,That hat is hilarious,0.0,0.526,0.474,0.4019
AppleInsider,RZkx-7MB85Y,Apple Vision Pro Just Got WAY Better – Massive visionOS 2.4 Update!,2025-04-01T18:32:08Z,Would love to try it but at $7000 it’s totally unaffordable,0.0,0.794,0.206,0.3818
